date,tmax,tmin,rain,srad,rhum
1980-01-01,32,20.8,1,16.837089132746033,75
1980-01-02,31.6,22,0,17.38411461457612,82
1980-01-03,33.4,22.6,2,21.843735076129498,77
1980-01-04,33.4,20.4,0,15.804377251368006,74
1980-01-05,34,22.2,0,18.843940950843912,68
1980-01-06,34,22.4,0,20.240862867345957,72
1980-01-07,34.2,22.8,0,20.128745502378507,64
1980-01-08,35.8,21.8,0,22.494921548565603,72
1980-01-09,35.2,22.2,0,15.52988915869393,65
1980-01-10,35,23,0,21.161619797634295,65
1980-01-11,35,23,0,16.04275772964943,65
1980-01-12,35.2,22.78984375,0,18.099721705632863,66
1980-01-13,34.6,22.01057268722467,0,21.161619797634295,63
1980-01-14,34.4,22.01057268722467,0,17.933460699247032,70
1980-01-15,31.8,22.6,2,18.38420791182883,75
1980-01-16,33,21.2,0,14.610016233503332,76
1980-01-17,33.6,21.2,0,15.52988915869393,70
1980-01-18,33.4,23,4,11.254678249883414,80
1980-01-19,30.4,21,0,18.843940950843912,81
1980-01-20,32.2,22.6,0,19.651071535714493,77
1980-01-21,32.4,22.2,0,21.45918830343998,85
1980-01-22,35.8,22.4,18.3,20.240862867345957,64
1980-01-23,33.6,21,0,20.783604189206393,70
1980-01-24,32.2,24,0,20.378885861476924,71
1980-01-25,36.4,21.689340101522845,0,20.783604189206393,63
1980-01-26,36.6,21.6,0,18.56204813848631,56
1980-01-27,35.03291139240506,22.6,0,22.1225395064411,57
1980-01-28,34.4,22,0,21.242820934933413,66
1980-01-29,35.4,22.8,0,21.759593783073914,64
1980-01-30,28.4,22.4,0,12.648942148527684,84
1980-01-31,33.2,22.2,0,18.980016358206093,69
1980-02-01,31.2,23.447777777777777,0,10.958502547680164,83
1980-02-02,31.8,23.2,0,12.764182904717359,72
1980-02-03,33.8,23.8,12.9,15.928803971326145,76
1980-02-04,30.54,20.8,1.6,10.18757361179003,82
1980-02-05,32.2,21.57958115183246,0,20.900915567434804,74
1980-02-06,32.4,22.8,0,13.933142244329895,72
1980-02-07,33.8,22.4,0,10.919665601852465,65
1980-02-08,34,22.78984375,0.2,19.385696422955185,60
1980-02-09,34.4,23.4,0,20.783604189206393,71
1980-02-10,35.2,23,0.4,21.759593783073914,75
1980-02-11,34.8,23.8,0,23.323362000981124,68
1980-02-12,35.6,23.6,0,24.665690017160674,64
1980-02-13,35.4,24.2,0,22.67872959970833,66
1980-02-14,35.6,22.6,0,23.983914873619536,66
1980-02-15,33.8,23.8,2,22.57804177412194,61
1980-02-16,34.8,23,2.4,19.23813516935237,68
1980-02-17,33.2,22.4,0,13.810131790068953,68
1980-02-18,34.2,23,51,16.693813282016308,62
1980-02-19,31.8,20.8,11,14.886101358217566,81
1980-02-20,30.6,23,0.1,11.537193278863322,82
1980-02-21,32.2,23.4,0,17.517255146695884,75
1980-02-22,33.4,22.6,0,23.91901349349083,69
1980-02-23,34,20.8,0,23.569129730972556,72
1980-02-24,34.6,24.4,0,22.85981662096323,63
1980-02-25,33.4,22.8,0,19.114049731045377,69
1980-02-26,34.6,23.6,0,14.189424639000741,65
1980-02-27,34.2,21.4,0,18.38420791182883,70
1980-02-28,35,22.8,0,22.30952195292766,65
1980-02-29,34.2,22.4,0,24.80277136681965,64
1980-03-01,34.6,22.6,0,23.569129730972556,63
1980-03-02,35.2,23.2,0,15.01212183352513,63
1980-03-03,34,23.4,20,22.398556848783688,62
1980-03-04,31.8,19.8,0,19.651071535714493,72
1980-03-05,31.6,21,0,15.389839928640498,79
1980-03-06,33.8,24.8,9,20.128745502378507,68
1980-03-07,33,22.6,0,24.60987980947051,73
1980-03-08,34.8,24.2,0,24.44244918640002,68
1980-03-09,36.2,22.78984375,0,23.569129730972556,71
1980-03-10,35.2,23.8,0,21.161619797634295,62
1980-03-11,35.2,23.8,0,22.85981662096323,67
1980-03-12,35.4,23.6,0,24.129466718474532,63
1980-03-13,35.2,23.6,0,21.665003032183854,57
1980-03-14,32.6,24.6,0,21.045674003614028,66
1980-03-15,35.8,24,0,22.67872959970833,67
1980-03-16,36,22.4,0,22.220487057071637,71
1980-03-17,37.2,26,72,23.274308218691626,55
1980-03-18,31.8,20.2,25,19.114049731045377,83
1980-03-19,29,22,15,12.648942148527684,86
1980-03-20,33.2,23.2,0,24.032432155237867,74
1980-03-21,34.2,24.6,0,23.983914873619536,71
1980-03-22,32.2,23,1.9,15.2637320590138,64
1980-03-23,31.2,22.8,0,24.894158933258968,79
1980-03-24,35.8,23.8,0.3,23.85411211336212,59
1980-03-25,33.4,23.6,0,22.02025343114755,66
1980-03-26,34.4,25.4,0,23.646719542038632,57
1980-03-27,35.2,23.8,0,23.78921073323341,57
1980-03-28,35.4,27.4,0,22.77941742529472,53
1980-03-29,34.4,28,0,22.67872959970833,58
1980-03-30,29.4,22.78984375,0.9,18.38420791182883,82
1980-03-31,36.2,23.2,0,23.22525443640213,67
1980-04-01,36,24.8,0,22.1225395064411,54
1980-04-02,31.2,23,0.6,23.158909720598032,76
1980-04-03,35.44047619047619,24,0,22.77941742529472,65
1980-04-04,33.8,24.2,0,24.386638978709854,63
1980-04-05,30.8,24.2,6.3,23.646719542038632,75
1980-04-06,29.2,22.8,3.6,23.646719542038632,85
1980-04-07,29.8,22,1.7,17.777774795177592,81
1980-04-08,32.8,23.4,7.6,16.303405389531967,74
1980-04-09,34.6,23.8,20,10.760797301172689,66
1980-04-10,30.6,22.2,0.2,10.544510706617706,81
1980-04-11,33.6,23.2,0,20.128745502378507,69
1980-04-12,33.6,23.2,0,14.886101358217566,69
1980-04-13,34.2,24.4,46,10.919665601852465,66
1980-04-14,32.8,21.4,21.5,20.240862867345957,82
1980-04-15,30.6,22,0,20.240862867345957,80
1980-04-16,34.2,23.6,0,22.494921548565603,70
1980-04-17,33.6,24.8,0.2,23.323362000981124,64
1980-04-18,34.2,23.8,0,22.30952195292766,63
1980-04-19,34.8,22.413409961685822,0,20.240862867345957,55
1980-04-20,34.6,25.4,2.1,21.45918830343998,56
1980-04-21,33.2,23,0,20.650671821116536,74
1980-04-22,33.477310924369746,24.6,0,22.77941742529472,71
1980-04-23,31.4,23.6,0,20.128745502378507,68
1980-04-24,30,24,0,18.700037805950938,81
1980-04-25,32.2,23.8,5.5,11.39550616877587,77
1980-04-26,29,23,1.7,16.04275772964943,80
1980-04-27,34,21.4,0,23.158909720598032,69
1980-04-28,34.2,24,0,21.843735076129498,62
1980-04-29,33.6,25,0,15.389839928640498,70
1980-04-30,34,24.2,1.8,21.242820934933413,70
1980-05-01,34,22.6,27.3,18.099721705632863,86
1980-05-02,32,23.2,0,21.927876369185082,79
1980-05-03,31.4,24.2,4,17.098031497832977,79
1980-05-04,28.6,23.4,0,16.693813282016308,76
1980-05-05,34.2,23.6,0,18.56204813848631,66
1980-05-06,32,24.8,0.4,17.38411461457612,65
1980-05-07,34.4,25.6,0,15.389839928640498,63
1980-05-08,31.6,23.8,0,19.114049731045377,66
1980-05-09,35,23.8,0,18.980016358206093,65
1980-05-10,35.2,24.6,0,22.77941742529472,65
1980-05-11,34.8,23.69197080291971,0,20.783604189206393,60
1980-05-12,34.2,24.2,0,16.04275772964943,63
1980-05-13,33.4,24.2,0.3,18.700037805950938,62
1980-05-14,31.80353982300885,23.8,0,12.764182904717359,65
1980-05-15,29.8,23.2,0.9,11.39550616877587,77
1980-05-16,34.6,22.8,0.7,21.161619797634295,73
1980-05-17,32.2,25,1.4,17.777774795177592,82
1980-05-18,35.2,24.2,0.4,17.933460699247032,66
1980-05-19,32.4,22,0,22.02025343114755,73
1980-05-20,37,23.8,0,14.610016233503332,62
1980-05-21,34.2,23,0.1,20.900915567434804,64
1980-05-22,34.8,23.8,0,19.651071535714493,63
1980-05-23,34.8,22.8,0,23.323362000981124,58
1980-05-24,35.2,23.6,0,21.358019838489454,74
1980-05-25,37,24.8,0,17.933460699247032,63
1980-05-26,32,23.4,0,21.358019838489454,63
1980-05-27,36,24.4,0,22.67872959970833,58
1980-05-28,36.2,23.4,0,21.358019838489454,58
1980-05-29,35.2,23.6,1,19.385696422955185,69
1980-05-30,33.8,22.2,0,13.933142244329895,66
1980-05-31,30.2,22.8,7.9,20.240862867345957,80
1980-06-01,32.78646616541353,22.8,25.6,14.328798680538945,76
1980-06-02,28,21.8,5.5,10.319531554275521,80
1980-06-03,32.8,22.4,1.4,16.693813282016308,73
1980-06-04,34,23.2,0.5,19.888073886679575,66
1980-06-05,28.8,22.4,1.5,17.650016782699893,85
1980-06-06,34.6,22.8,0,17.777774795177592,73
1980-06-07,34.6,24,0,18.099721705632863,67
1980-06-08,34.8,23.8,0,16.303405389531967,65
1980-06-09,34.6,24.2,3.9,18.38420791182883,66
1980-06-10,30,22.4,1.8,14.760080882910003,80
1980-06-11,33.4,21.8,4.4,15.2637320590138,79
1980-06-12,31.8,23.6,4.3,13.193005475814466,82
1980-06-13,32,22.2,1.1,20.378885861476924,83
1980-06-14,36,23.8,0,20.240862867345957,69
1980-06-15,34,22.8,0,19.651071535714493,60
1980-06-16,37.4,23.2,0,20.900915567434804,54
1980-06-17,33.4,21.8,0,17.098031497832977,64
1980-06-18,35.6,24.2,0,15.928803971326145,57
1980-06-19,36.2,21.6,0.2,16.44810588410904,63
1980-06-20,32.8,23.2,0.3,15.928803971326145,72
1980-06-21,35.4,23.2,0,13.810131790068953,60
1980-06-22,36.4,25.2,0,14.760080882910003,57
1980-06-23,36.4,24.2,0,21.665003032183854,58
1980-06-24,36.4,23,0,21.045674003614028,59
1980-06-25,36.6,24.2,54.7,13.933142244329895,61
1980-06-26,31.6,21.4,0.3,19.385696422955185,78
1980-06-27,32.6,23.2,0,21.161619797634295,65
1980-06-28,33.4,23,0,18.700037805950938,61
1980-06-29,34.2,23.8,0,17.38411461457612,56
1980-06-30,35.2,23,0.2,22.57804177412194,61
1980-07-01,33.8,23.4,0.3,19.23813516935237,68
1980-07-02,36,23.2,0,18.099721705632863,60
1980-07-03,36.2,23.4,0,18.56204813848631,55
1980-07-04,36.2,25.8,0,20.650671821116536,55
1980-07-05,33.160000000000004,25.6,0,17.243580779892667,53
1980-07-06,34.40888888888889,26.8,0,18.56204813848631,52
1980-07-07,33.4,24.6,0,16.04275772964943,55
1980-07-08,36.2,22.8,0,16.576433080396274,60
1980-07-09,33.8,24,0,11.537193278863322,60
1980-07-10,35,25.4,0.4,19.522699254872684,61
1980-07-11,34.2,21.6,0,13.933142244329895,65
1980-07-12,34.14181818181818,24.4,0,19.776397781798817,57
1980-07-13,36.4,21.6,0,20.014063729153744,54
1980-07-14,36.4,24,0,16.303405389531967,58
1980-07-15,35,23.2,0,19.114049731045377,58
1980-07-16,35.4,21,0,13.418967574957096,59
1980-07-17,34.8,23.6,0,19.522699254872684,55
1980-07-18,36.4,22.4,0,21.665003032183854,54
1980-07-19,34.6,21.6,0,17.777774795177592,56
1980-07-20,33.2,23.8,0.8,20.378885861476924,58
1980-07-21,31.2,22.4,1.9,21.358019838489454,78
1980-07-22,35,21.8,0,20.014063729153744,62
1980-07-23,35.2,25,0,20.378885861476924,55
1980-07-24,35.4,23.4,0,20.650671821116536,55
1980-07-25,36.2,23,0,19.385696422955185,64
1980-07-26,36.8,22,1.9,20.128745502378507,60
1980-07-27,36.2,23,0.8,13.933142244329895,68
1980-07-28,33.8,22.6,0.1,17.098031497832977,70
1980-07-29,35,24.2,0,14.476813199947841,66
1980-07-30,37.8,24.8,0,17.243580779892667,62
1980-07-31,35.6,25,0.4,21.843735076129498,62
1980-08-01,33.6,23,0,19.776397781798817,65
1980-08-02,36.2,24,0,19.23813516935237,65
1980-08-03,37.2,23.4,0,21.045674003614028,64
1980-08-04,35.2,24.2,51,17.650016782699893,61
1980-08-05,31.8,20.8,1,18.23985709757187,78
1980-08-06,33.6,24.6,0,18.23985709757187,72
1980-08-07,34.2,22.8,0,13.933142244329895,72
1980-08-08,31.2,23.8,0,15.01212183352513,77
1980-08-09,33.2,23.2,0,13.810131790068953,78
1980-08-10,33.4,24.2,0,20.128745502378507,65
1980-08-11,35.4,21.8,0,16.165708520720486,54
1980-08-12,35,22.4,0,19.23813516935237,53
1980-08-13,37.6,23,0,23.22525443640213,54
1980-08-14,34.2,24.8,0,17.933460699247032,61
1980-08-15,35.2,25.2,0.1,10.375776342361068,59
1980-08-16,34.8,24.6,0,20.014063729153744,59
1980-08-17,34.4,23,8.7,22.30952195292766,66
1980-08-18,27.8,22,2.2,13.30598652538578,78
1980-08-19,33.4,22.4,0,19.522699254872684,70
1980-08-20,36.544444444444444,23.4,0,21.161619797634295,73
1980-08-21,33.4,20,0,23.08417633407896,69
1980-08-22,37.372727272727275,21.8,2,22.398556848783688,64
1980-08-23,34.2,21.4,0,22.1225395064411,70
1980-08-24,36.4,20.8,0,21.927876369185082,56
1980-08-25,37.4,22.8,0,16.837089132746033,57
1980-08-26,34.751020408163264,24.6,0,12.865130218553734,67
1980-08-27,34.4,26,0.2,16.969979386650618,56
1980-08-28,33.8,24.2,2,16.165708520720486,55
1980-08-29,34.2,22.4,0,22.85981662096323,61
1980-08-30,34.4,23.2,0,21.045674003614028,60
1980-08-31,36.8,22.01057268722467,4,19.888073886679575,58
1980-09-01,34.2,22,0.2,18.700037805950938,72
1980-09-02,35.4,23.6,0,17.517255146695884,61
1980-09-03,35.2,24.2,0,16.576433080396274,59
1980-09-04,37,23.6,3.5,18.099721705632863,61
1980-09-05,34.4,22.8,0.9,18.23985709757187,56
1980-09-06,36,21.2,0,19.888073886679575,53
1980-09-07,35,24.6,0,21.560356768390506,51
1980-09-08,38.2,24,0.5,22.02025343114755,46
1980-09-09,35.2,25.2,0,16.165708520720486,52
1980-09-10,34.8,24.2,0,20.783604189206393,58
1980-09-11,36.2,21.2,0,20.515060936736102,56
1980-09-12,35.8,26.2,0,18.099721705632863,46
1980-09-13,37.2,19.954901960784312,0,22.398556848783688,60
1980-09-14,38.2,27,0,22.220487057071637,47
1980-09-15,32.8,27,0,14.476813199947841,65
1980-09-16,32,24.2,0,20.014063729153744,65
1980-09-17,35.6,22.2,0,20.128745502378507,57
1980-09-18,35.6,23.8,31.5,16.969979386650618,56
1980-09-19,31,18.6,1.4,13.5428233137512,66
1980-09-20,34.8,19.6,0,20.900915567434804,65
1980-09-21,32.6,22.6,0.7,14.328798680538945,66
1980-09-22,31.4,19,0.6,16.165708520720486,68
1980-09-23,36.2,20,0,23.323362000981124,63
1980-09-24,38,20.2,0,20.783604189206393,49
1980-09-25,34.751020408163264,21.4,0,16.837089132746033,56
1980-09-26,37.2,21.6,0,21.358019838489454,54
1980-09-27,35,20.4,1.6,16.693813282016308,61
1980-09-28,30.4,19.8,1.8,11.91730469507129,72
1980-09-29,32.8,19.8,0.1,10.840818204407407,64
1980-09-30,31.8,19.8,3,13.418967574957096,59
1980-10-01,32.6,20,0,19.385696422955185,73
1980-10-02,35.2,22.4,2.2,23.22525443640213,65
1980-10-03,33,20.4,6.9,22.77941742529472,79
1980-10-04,31.2,18.2,15.4,14.189424639000741,74
1980-10-05,31.8,19.4,116.2,15.804377251368006,71
1980-10-06,27.2,17.8,5.3,15.804377251368006,84
1980-10-07,30.4,19.8,1.9,16.303405389531967,82
1980-10-08,29.8,19,11.9,19.385696422955185,76
1980-10-09,29.6,22.8,10.1,18.56204813848631,82
1980-10-10,32.78646616541353,20.71746031746032,4.9,20.128745502378507,77
1980-10-11,31.6,21.917241379310344,34.4,20.783604189206393,75
1980-10-12,29.2,21.57958115183246,0.3,20.900915567434804,86
1980-10-13,32.2,20,0,22.30952195292766,69
1980-10-14,32,22.01057268722467,0,21.242820934933413,71
1980-10-15,32.8,22.01057268722467,0,21.560356768390506,71
1980-10-16,33,21.317085427135677,5.1,23.487207154308745,68
1980-10-17,28.6,22.211406844106463,18.8,20.515060936736102,85
1980-10-18,27.6,23,16.3,17.517255146695884,84
1980-10-19,31.6,22.01057268722467,1,19.114049731045377,87
1980-10-20,31.8,21.8,0,21.45918830343998,78
1980-10-21,32.6,21.317085427135677,0,20.650671821116536,74
1980-10-22,33,22.413409961685822,0,20.783604189206393,66
1980-10-23,31.2,22.8,5,21.560356768390506,74
1980-10-24,33.8,21.917241379310344,0,15.928803971326145,70
1980-10-25,33.8,21,2.8,21.045674003614028,66
1980-10-26,31,21.57958115183246,0,20.900915567434804,74
1980-10-27,33.6,21.689340101522845,0,19.23813516935237,68
1980-10-28,33.8,23.2,9.2,18.38420791182883,66
1980-10-29,31.8,21.6,0,22.30952195292766,78
1980-10-30,29.8,25.2,0,20.900915567434804,83
1980-10-31,32,24,0,12.966077532390107,72
1980-11-01,31.2,19.224,16.2,24.275018563329525,80
1980-11-02,29.4,21.6,6.4,23.22525443640213,85
1980-11-03,31.8,23.4,14.6,14.760080882910003,77
1980-11-04,31.2,20.8,0.4,17.243580779892667,80
1980-11-05,31.6,23.6,0.8,10.68077639793797,74
1980-11-06,29.4,23.2,0,17.243580779892667,75
1980-11-07,30.8,22.6,0,15.2637320590138,74
1980-11-08,29.8,24,0,15.389839928640498,75
1980-11-09,31.2,20.8,0,15.389839928640498,71
1980-11-10,31.8,23.4,0,19.114049731045377,67
1980-11-11,32.8,23.4,0,14.328798680538945,68
1980-11-12,29.8,24,0,22.398556848783688,75
1980-11-13,28.8,23,2.1,15.14219059141989,79
1980-11-14,30.4,22.8,0,15.389839928640498,78
1980-11-15,31.2,22.4,11.5,16.693813282016308,76
1980-11-16,30.4,23.8,0,14.328798680538945,73
1980-11-17,30.4,22.4,1.8,12.215149844366158,78
1980-11-18,31.8,23.2,4.4,18.099721705632863,78
1980-11-19,31.4,23,0,20.783604189206393,79
1980-11-20,30.4,23,0.2,12.215149844366158,79
1980-11-21,29.2,22.6,6.4,13.933142244329895,89
1980-11-22,31,22,0,12.966077532390107,75
1980-11-23,30.8,21.4,0.9,18.099721705632863,81
1980-11-24,30,23.2,0.3,13.5428233137512,78
1980-11-25,31.8,22.6,5.1,12.533701392338012,74
1980-11-26,30,20.8,15.8,19.23813516935237,80
1980-11-27,29.2,21.8,0,17.650016782699893,86
1980-11-28,33.4,23.8,0,14.610016233503332,76
1980-11-29,28.2,24.8,4,13.676477551910075,84
1980-11-30,30.2,21.2,2.2,16.44810588410904,81
1980-12-01,31.6,23.2,0.3,15.928803971326145,81
1980-12-02,32.2,23,0.7,21.759593783073914,77
1980-12-03,32,24,1.3,17.517255146695884,76
1980-12-04,30.6,21.6,0.7,18.56204813848631,78
1980-12-05,30.8,23,0,22.1225395064411,79
1980-12-06,31,22.8,58,15.928803971326145,75
1980-12-07,29.6,20,10.8,20.783604189206393,86
1980-12-08,26.8,23,0.6,21.242820934933413,90
1980-12-09,29.8,22,0,19.114049731045377,83
1980-12-10,31.4,22.4,0,13.810131790068953,78
1980-12-11,32.4,23,0,20.783604189206393,77
1980-12-12,31.4,23.8,12.9,16.44810588410904,80
1980-12-13,30.8,22.2,24.2,15.52988915869393,78
1980-12-14,31.2,22.2,0.6,14.610016233503332,78
1980-12-15,31,22.8,13,18.980016358206093,78
1980-12-16,30.2,22.8,14.9,15.804377251368006,84
1980-12-17,28.6,22.4,0,10.516388312574932,83
1980-12-18,32,23.6,0,20.014063729153744,80
1980-12-19,32.4,23.6,0,14.328798680538945,79
1980-12-20,32,23,0.3,10.178134016477056,76
1980-12-21,30.2,22.8,7.2,12.966077532390107,79
1980-12-22,30.6,22.8,0,12.865130218553734,78
1980-12-23,30.8,23.8,1.4,19.651071535714493,77
1980-12-24,31.2,22.6,0,12.14226425181515,76
1980-12-25,30,20.44561403508772,0.2,16.837089132746033,80
1980-12-26,30,22.6,0,10.319531554275521,86
1980-12-27,31,22.6,2.2,10.919665601852465,80
1980-12-28,29.45769230769231,21.57958115183246,9.7,12.425894755827466,76
1980-12-29,30.2,22.2,0.1,14.760080882910003,79
1980-12-30,28.6,21.317085427135677,30.3,18.099721705632863,83
1980-12-31,30.2,22,0,14.886101358217566,79
1981-01-01,30.4,22.4,0,18.56204813848631,79
1981-01-02,31.2,22.4,0,16.303405389531967,77
1981-01-03,32,23.2,0,24.554069601780345,76
1981-01-04,32.8,22.2,0,23.724309353104704,69
1981-01-05,31.6,22.4,7.7,19.651071535714493,78
1981-01-06,31,22.8,0,18.23985709757187,81
1981-01-07,29.2,22.8,8.3,14.061283441665317,88
1981-01-08,29.2,21.4,30.6,11.91730469507129,75
1981-01-09,29.6,22.6,0,20.783604189206393,82
1981-01-10,33,21.4,11.3,22.85981662096323,73
1981-01-11,30,23.6,0,21.161619797634295,83
1981-01-12,32.6,22.4,0,12.06937865926414,74
1981-01-13,31.2,23.2,0,13.676477551910075,75
1981-01-14,31.2,21.4,0,22.57804177412194,72
1981-01-15,31.8,22.6,0,24.386638978709854,73
1981-01-16,32.2,22.8,0,23.158909720598032,76
1981-01-17,33,23.6,0,23.983914873619536,74
1981-01-18,34.14181818181818,23.6,0,22.02025343114755,68
1981-01-19,33.4,22.6,0,22.02025343114755,71
1981-01-20,33.4,22.2,0,21.45918830343998,70
1981-01-21,33.6,22.2,0,24.80277136681965,69
1981-01-22,33.4,22.4,0,23.569129730972556,67
1981-01-23,32.8,21.8,0,23.85411211336212,67
1981-01-24,32.4,21.6,0,19.776397781798817,64
1981-01-25,34,22.2,0.1,17.517255146695884,65
1981-01-26,33.4,22.8,0,18.099721705632863,63
1981-01-27,34,23.2,0,20.650671821116536,67
1981-01-28,34.8,21.8,0,17.933460699247032,72
1981-01-29,33.6,23,0,11.75892795178761,69
1981-01-30,34.8,22.6,0,18.980016358206093,61
1981-01-31,32.4,22.8,0,17.777774795177592,67
1981-02-01,33.6,24,0,16.303405389531967,66
1981-02-02,35.4,22.4,0,20.014063729153744,61
1981-02-03,32.6,22,0,20.650671821116536,65
1981-02-04,32,23.4,32.9,17.933460699247032,71
1981-02-05,32.2,21.6,0,17.38411461457612,72
1981-02-06,33.4,22.8,0,22.494921548565603,70
1981-02-07,33.6,21.8,0,15.14219059141989,70
1981-02-08,34.4,23.4,7.6,22.77941742529472,64
1981-02-09,31.8,21.8,0.1,19.23813516935237,75
1981-02-10,35.6,23.4,2.9,21.843735076129498,66
1981-02-11,35,23.4,0.7,13.418967574957096,78
1981-02-12,30.8,22.2,0,13.5428233137512,83
1981-02-13,33.2,23.4,0,11.75892795178761,74
1981-02-14,31.2,22.6,2.6,14.061283441665317,86
1981-02-15,31.6,24,0.4,15.674152798657046,72
1981-02-16,32.2,24.2,5,17.098031497832977,74
1981-02-17,32.4,20.4,7.7,16.303405389531967,85
1981-02-18,33.6,23.2,0,19.776397781798817,74
1981-02-19,30,24.2,0.4,13.933142244329895,83
1981-02-20,31.2,23,0,14.760080882910003,82
1981-02-21,33,21.317085427135677,0,20.378885861476924,73
1981-02-22,32,24.2,0,19.776397781798817,70
1981-02-23,29.6,22.6,1.3,21.843735076129498,80
1981-02-24,30.2,22.2,1,17.38411461457612,77
1981-02-25,29.8,23.6,19.9,18.843940950843912,90
1981-02-26,31.8,23.2,0,15.2637320590138,76
1981-02-27,34.4,23.4,0,18.700037805950938,69
1981-02-28,32.6,22.4,0,20.240862867345957,67
1981-03-01,35,23,0,20.900915567434804,61
1981-03-02,35.6,22.6,0,17.650016782699893,54
1981-03-03,34.6,22.2,0,17.38411461457612,61
1981-03-04,36,23,0,23.323362000981124,62
1981-03-05,36.4,23.2,95.6,21.665003032183854,64
1981-03-06,30.6,21.6,7.7,10.840818204407407,82
1981-03-07,31.8,24.2,0.4,21.927876369185082,79
1981-03-08,31.8,23.4,0,18.23985709757187,77
1981-03-09,29,23,32.7,19.114049731045377,84
1981-03-10,29.2,22.8,18.1,19.114049731045377,86
1981-03-11,31,23.8,0,18.700037805950938,80
1981-03-12,33.2,24.2,0,25.122627849357258,74
1981-03-13,32.8,23.6,0,23.724309353104704,72
1981-03-14,32.6,24,0.1,11.465920128222098,75
1981-03-15,32.6,23.4,0,23.22525443640213,72
1981-03-16,33.2,23.6,0,16.969979386650618,70
1981-03-17,32.4,24.6,0,13.810131790068953,65
1981-03-18,34,24,0,10.291409160232748,68
1981-03-19,34,24,0,11.075013385163258,67
1981-03-20,33.2,23.2,0,16.693813282016308,67
1981-03-21,34.2,23.6,0,15.01212183352513,62
1981-03-22,32.4,23.2,0,15.928803971326145,62
1981-03-23,33.4,23.2,0,20.378885861476924,65
1981-03-24,33.4,23.4,0,23.78921073323341,64
1981-03-25,33.8,21.6,0,13.30598652538578,65
1981-03-26,31,22,0,12.215149844366158,83
1981-03-27,31.2,23.6,0,23.85411211336212,72
1981-03-28,34.2,22,0,23.78921073323341,67
1981-03-29,34.2,22.4,1.2,23.158909720598032,65
1981-03-30,33.4,23,0,23.405284577644935,67
1981-03-31,35.4,22.6,0,20.900915567434804,72
1981-04-01,35.4,23.4,0,18.099721705632863,71
1981-04-02,34.2,23,0,12.320522300096812,60
1981-04-03,34.6,24.8,0,21.560356768390506,62
1981-04-04,34,24,2.3,22.1225395064411,71
1981-04-05,30,22.6,17.9,17.777774795177592,87
1981-04-06,31.6,22,0,20.783604189206393,76
1981-04-07,30,23.2,0.9,12.764182904717359,81
1981-04-08,31.6,23.6,45.9,20.783604189206393,75
1981-04-09,32.2,20.6,0,22.220487057071637,74
1981-04-10,33.4,23,0,22.220487057071637,70
1981-04-11,33.2,25.2,1.4,13.810131790068953,69
1981-04-12,29.8,22.8,0.5,20.014063729153744,85
1981-04-13,30.8,24.2,0,11.996493066713132,73
1981-04-14,30.4,24,16,21.161619797634295,79
1981-04-15,30.6,22.8,2,15.389839928640498,71
1981-04-16,27.2,23.4,11.3,13.418967574957096,90
1981-04-17,31.310975609756095,25.2,0,13.418967574957096,78
1981-04-18,32.6,23.4,77,12.425894755827466,75
1981-04-19,28,21,0.2,16.969979386650618,93
1981-04-20,30.4,21.6,0,16.303405389531967,76
1981-04-21,32.2,23.2,23.9,14.760080882910003,76
1981-04-22,28.4,22.4,20.7,21.242820934933413,87
1981-04-23,31.6,22.6,1,13.30598652538578,74
1981-04-24,31.2,23.2,7.8,17.517255146695884,80
1981-04-25,32.2,23.2,14.9,23.22525443640213,70
1981-04-26,33.6,23,0,19.114049731045377,74
1981-04-27,31.8,25,0,12.14226425181515,86
1981-04-28,28.8,23,7.3,16.04275772964943,85
1981-04-29,30.2,22.2,31,12.648942148527684,82
1981-04-30,29.2,22.2,0,11.67973958014577,83
1981-05-01,27.6,21.8,0,14.328798680538945,86
1981-05-02,31.4,23.6,4.1,10.997339493507862,75
1981-05-03,30,22.4,5.6,15.389839928640498,80
1981-05-04,28.2,22.8,0,11.075013385163258,88
1981-05-05,30.6,23.6,46.2,10.102617253973262,81
1981-05-06,28.8,20.8,1.5,16.165708520720486,83
1981-05-07,31,23.6,80.5,10.083738063347315,82
1981-05-08,26.6,20.2,4.8,11.254678249883414,87
1981-05-09,27.6,22,0,13.079541504102288,85
1981-05-10,29.8,21.6,3.8,10.168694421164084,80
1981-05-11,30.4,22.8,2.6,13.933142244329895,78
1981-05-12,30,22.4,0,13.418967574957096,82
1981-05-13,33,23.8,13.5,22.1225395064411,79
1981-05-14,29.2,22.6,5.8,12.648942148527684,79
1981-05-15,31.2,22,27.9,17.243580779892667,80
1981-05-16,28.4,22,1.8,11.996493066713132,84
1981-05-17,32.4,23.2,0,17.933460699247032,76
1981-05-18,31,24,0,15.14219059141989,83
1981-05-19,33,23.2,0,21.927876369185082,73
1981-05-20,33.2,24.2,0,16.969979386650618,66
1981-05-21,34.4,24.6,0,19.385696422955185,59
1981-05-22,31.8,23.2,0,20.014063729153744,68
1981-05-23,31.8,24.4,0.4,21.358019838489454,76
1981-05-24,32,23.6,43,18.56204813848631,80
1981-05-25,27.2,21.4,6.4,15.2637320590138,85
1981-05-26,31,23.2,2.1,15.804377251368006,82
1981-05-27,30.6,23.8,0,18.980016358206093,83
