date,tmax,tmin,rain,srad,rhum
1980-03-19,31.820800000000002,24,0,12.085863465941975,85
1980-03-20,33.36341463414634,23.2,0,17.757697508522007,77
1980-03-21,34.54814814814815,21.913358778625955,0,16.768163072866376,73.46874999999999
1980-03-22,31.4,22.355299539170506,0,18.186595021095798,86
1980-03-23,34.2,22.72157894736842,0.5,17.903719482133546,78.60714285714286
1980-03-24,32.08429752066116,22.72157894736842,5.9,11.81310885710756,83.25
1980-03-25,29.8,23.4,7.5,16.202784760734417,93
1980-03-26,33.68727272727273,22.72157894736842,30,16.059482371734276,78.07299843014127
1980-03-27,31.48951048951049,23.9,5.4,15.490964200869715,86.6
1980-03-28,32.98947368421052,22.877464788732397,0.3,14.639233762016493,81.86764705882354
1980-03-29,30.6,23.636666666666667,67.1,10.96017516569417,91
1980-03-30,32.4,22.5109375,11,11.94691186217992,80
1980-03-31,34.31604938271605,22.8,0,15.75619160998756,77.4235294117647
1980-04-01,33,23.4,0,19.27786808579561,76.8
1980-04-02,33.23295731707317,23.249056603773585,10.1,13.486151225795906,76.6
1980-04-03,34.0672566371681,22.2,0,18.97598720897244,72.83333333333333
1980-04-04,33.97182247899158,22.8,0,24.597561364670625,74
1980-04-05,34.31604938271605,22.355299539170506,0,23.45529681876797,70.28571428571429
1980-04-06,34.636413984077535,22.355299539170506,0,22.032686039403636,73.15625
1980-04-07,33.6,23.249056603773585,0,14.712424351035724,75
1980-04-08,33.97182247899158,23.6,0,11.755051919144206,75
1980-04-09,30.6,23.4,0,13.428953032195492,84
1980-04-10,32.55257731958763,23,0,14.398690203226195,80.33333333333333
1980-04-11,34.0672566371681,23.4,0.4,18.02367157273827,76
1980-04-12,33,23.513235294117646,21.3,19.54399000306406,76.4
1980-04-13,29.4,23.513235294117646,0.6,15.477158970048261,92.08333333333331
1980-04-14,30.6,23,49.5,20.06248090054936,85.99999999999999
1980-04-15,30.00877192982456,22.8,10.6,14.889398822488982,88
1980-04-16,30.690225563909774,22,48.4,16.26450060288558,84.7375
1980-04-17,32.08429752066116,22.5109375,11.5,11.941323581083168,78.07299843014127
1980-04-18,29.8,23,1.8,13.315677569768754,88
1980-04-19,30.690225563909774,22.355299539170506,25.6,14.270374327949092,85
1980-04-20,32.41495327102804,22.2,11.2,18.818329917950607,79.75
1980-04-21,29.542105263157897,23.6,1.5,14.927374245886604,91
1980-04-22,31.48951048951049,21.57882882882883,0.1,21.39157925659514,83
1980-04-23,32.8,22.2,29,17.782497373280663,77.76470588235294
1980-04-24,31.8,23.2,11.7,14.458596161215308,81
1980-04-25,26.974358974358974,23.8,13.5,17.735367509059916,95.07692307692308
1980-04-26,31.6,21.913358778625955,0,12.364140534197904,80
1980-04-27,31.126315789473683,22.2,0,16.865484519903948,81
1980-04-28,31.820800000000002,22.072767857142857,11.9,13.971756297405236,79.75
1980-04-29,30.4,23.2,0,20.912371717268524,88.14285714285714
1980-04-30,31.48951048951049,22.72157894736842,10.7,23.470730071296423,81.73529411764706
1980-05-01,32,22.2,1.8,17.722640410845624,83
1980-05-02,32,23,0,18.647560949505067,81
1980-05-03,30.403816793893128,23,11.7,19.704866561846607,85
1980-05-04,29.287499999999998,22.877464788732397,1.3,14.666713677700503,90
1980-05-05,30.4,22.6,0,19.375850002091305,88
1980-05-06,31.6,22.6,1.5,15.298839018455531,82
1980-05-07,31,22.2,3.5,18.37484346572313,84
1980-05-08,32,20.8,23.6,15.52300893418079,79
1980-05-09,29.542105263157897,22.4,37.4,15.097373251725596,88.99999999999999
1980-05-10,32.6,21.382572614107882,1.2,18.292669516614332,77.76470588235294
1980-05-11,32.2,23.086486486486486,1,23.88679831717379,81
1980-05-12,31.6,22.8,23.3,14.897748851873645,81
1980-05-13,31.4,23.249056603773585,0.8,15.276439023043562,83.25
1980-05-14,30.974468085106384,22.2,1.3,16.053621505971414,85
1980-05-15,28.48,22.72157894736842,0,19.222325806325607,89.91031390134529
1980-05-16,31.4,21.382572614107882,0,20.52233370712857,83
1980-05-17,30.19922480620155,22.877464788732397,14,15.454743754354626,91
1980-05-18,28.825,23.4,0.1,12.918048056333888,92
1980-05-19,32,21.8,0.6,24.13579868987087,81.47058823529412
1980-05-20,30,22.5109375,0,23.178090201629292,91.00000000000001
1980-05-21,30.19922480620155,22.2,0.1,18.006335321983002,88.71428571428571
1980-05-22,32,21.913358778625955,4,21.66721019367863,79
1980-05-23,32,22.4,0,23.084099098082213,78
1980-05-24,32.08429752066116,22.2,0.3,15.573554338457525,80
1980-05-25,30,23.249056603773585,23.5,12.277735950056915,85.99999999999999
1980-05-26,31.820800000000002,22.4,15.5,11.346960345230265,80
1980-05-27,31.607031250000002,22.5109375,4.1,15.909089932644672,82
1980-05-28,31.607031250000002,22,1.1,24.376804158601026,83
1980-05-29,30.974468085106384,23.086486486486486,4.6,13.004097245788396,86
1980-05-30,29.92577319587629,22.8,0,20.283807823181526,88
1980-05-31,31.221311475409834,22,63,16.098969910845025,82
1980-06-01,28.206153846153846,22.8,64.6,16.472385470723626,92.16666666666666
1980-06-02,25.966564843099135,21.4,1.3,14.898363807923804,96.21052631578947
1980-06-03,31.4,21,65,17.73738483040767,82
1980-06-04,30.974468085106384,22,36,17.850750982606385,83
1980-06-05,29.287499999999998,21.754237288135595,14.5,14.340382826471284,90.16666666666667
1980-06-06,30.19922480620155,22.6,12.1,11.483559960967499,88
1980-06-07,30.00877192982456,22.072767857142857,43.5,12.379322161023667,88.42857142857143
1980-06-08,31.2,21.57882882882883,18.8,11.8539066818735,83
1980-06-09,30.19922480620155,22,70.3,14.168151994438002,87
1980-06-10,29.605154639175257,22.2,19.6,10.291211484803558,90
1980-06-11,30.00877192982456,22.72157894736842,7.2,10.156364144094791,91.85714285714286
1980-06-12,29.542105263157897,21.2,93.3,13.241303642884983,92
1980-06-13,31.48951048951049,20.443518518518516,3,14.135486657983357,81
1980-06-14,30.8,21.754237288135595,0,17.21617536623482,84.421875
1980-06-15,30.6,22.072767857142857,0,16.951808639978655,85
1980-06-16,31.8,21.913358778625955,1.5,17.07405968172375,81.86764705882354
1980-06-17,30,22.2,25.3,13.214046696228882,83
1980-06-18,29,21.8,0,12.439798618728496,93.99999999999999
1980-06-19,29.542105263157897,22.2,19.8,10.125524244932729,87
1980-06-20,28.825,21.4,0.6,12.691691804126382,90.5
1980-06-21,26.320429450125975,21.6,0.4,10.636034980528102,94.14285714285715
1980-06-22,25.425714285714285,20.98627450980392,0.2,13.459361038843788,95.76923076923076
1980-06-23,31.221311475409834,20.6,31.5,10.763251833453646,79
1980-06-24,31,21.2,6.6,15.898356574624845,84
1980-06-25,30.215126050420167,22.5109375,16.4,13.845349988719798,91
